cust_id,age,income_mo,city_tier,cibil,tenure_mo,credit_limit,monthly_spend,food_spend,travel_spend,shopping_spend,entertainment_spend,utilities_spend,txn_count,avg_txn_value,util_rate,payment_behavior,emi_conversion,reward_pts_mo,intl_txn_pct,missed_payments,autopay_enabled,cluster,persona
CC0027772,49,98397,Tier2,781,41,288000,131833,14286,27366,45894,7983,36303,18,7324,0.458,Full,0,696,0.0,0,1,3,Premium Shopper
CC0027773,25,49498,Tier1,647,48,93000,73070,25081,13910,23138,5555,5387,12,6089,0.786,Full,0,712,0.055,0,1,3,Premium Shopper
CC0027774,53,51641,Tier1,795,11,155000,45891,10307,6024,9802,3576,13767,14,3278,0.296,Minimum,0,682,0.034,0,1,1,Everyday User
CC0027775,43,37554,Tier3,643,61,83000,53863,5967,10746,13177,6386,16159,17,3168,0.649,Partial,0,734,0.012,0,1,0,Everyday User
CC0027776,41,70718,Tier3,614,70,218000,192881,28881,44988,47009,25772,46231,20,9644,0.885,Minimum,1,734,0.461,0,1,2,Premium Shopper
CC0027777,41,114574,Tier2,588,80,207000,80857,20083,19250,16849,4837,19837,20,4043,0.391,Full,1,706,0.09,0,1,3,Premium Shopper
CC0027778,27,28993,Tier2,554,8,68000,23878,2637,4516,6326,2596,7163,17,1405,0.351,Full,0,739,0.132,0,0,4,Everyday User
CC0027779,30,68820,Tier1,818,19,175000,93835,23773,11216,28057,13217,17572,19,4939,0.536,,0,680,0.186,2,1,4,Everyday User
CC0027780,49,37072,Tier3,764,5,126000,89889,24128,20500,12884,6763,25614,18,4994,0.713,Full,0,741,0.044,1,1,3,Premium Shopper
CC0027781,34,10950,Tier2,721,25,22000,8962,2956,782,3032,463,1729,14,640,0.407,Full,0,707,0.006,0,1,1,Everyday User
CC0027782,52,15640,Tier2,806,9,54000,31198,8037,7794,3877,1192,9359,17,1835,0.578,Partial,0,748,0.073,0,1,0,Everyday User
CC0027783,60,46844,Tier3,646,65,101000,24604,6312,5464,3213,2200,7381,10,2460,0.244,Partial,0,721,0.016,0,1,1,Everyday User
CC0027784,35,66584,Tier3,639,47,182000,120289,17699,26806,42340,4390,29054,10,12029,0.661,Minimum,0,730,0.061,0,1,3,Premium Shopper
CC0027785,43,52336,Tier2,720,66,98000,24689,2835,5363,7336,1958,7198,22,1122,0.252,Full,1,692,0.095,0,0,1,Everyday User
CC0027786,58,57610,Tier2,671,44,198000,85385,20172,17364,17865,9530,20454,9,9487,0.431,,0,742,0.033,0,0,3,Premium Shopper
CC0027787,45,171745,Tier1,796,42,415000,288966,35586,31546,108669,22151,86690,20,14448,0.696,Partial,0,720,0.006,0,1,2,Premium Shopper
CC0027788,29,49863,Tier3,900,25,86000,20303,3872,1654,7434,909,6091,19,1069,0.236,Minimum,0,702,0.031,0,1,1,Everyday User
CC0027789,36,30978,Tier1,787,12,101000,59935,16009,3032,23101,7576,10216,8,7492,0.593,Full,0,645,0.052,0,1,0,Everyday User
CC0027790,62,33658,Tier3,732,29,80000,59656,18458,3665,8615,1954,17897,14,4261,0.746,Partial,0,696,0.057,0,1,0,Everyday User
CC0027791,27,96858,Tier1,713,12,278000,248617,42238,51592,89727,12609,52452,19,13085,0.894,Full,1,718,0.003,0,1,2,Premium Shopper
CC0027792,44,16958,Tier3,826,77,28000,24660,5583,3747,4269,1511,7398,13,1897,0.881,Partial,0,714,0.161,0,0,4,Everyday User
CC0027793,46,76327,Tier2,715,75,250000,76137,12302,6438,17249,6823,22841,18,4230,0.305,Full,0,722,0.021,0,1,1,Everyday User
CC0027794,52,36670,Tier2,750,71,71000,54439,17713,12795,6805,6765,10361,18,3024,0.767,Full,0,771,0.115,0,0,0,Everyday User
CC0027795,50,22050,Tier1,640,39,51000,8306,1713,1393,2513,684,2002,10,831,0.163,Partial,0,687,0.359,0,1,4,Everyday User
CC0027796,44,15213,Tier2,674,55,25000,22345,5869,2505,5979,2949,5043,17,1314,0.894,Full,0,713,0.034,0,1,0,Everyday User
CC0027797,31,88288,Tier2,744,73,300000,205978,40053,40779,59408,18841,46897,15,13732,0.687,,0,671,0.087,0,1,2,Premium Shopper
CC0027798,30,21711,Tier1,793,39,38000,17204,2260,3546,3409,1352,5161,11,1564,0.453,Partial,0,720,0.007,0,1,1,Everyday User
CC0027799,34,37700,Tier2,696,78,103000,82263,9607,14120,32158,8681,17698,17,4839,0.799,Full,0,692,0.116,0,1,3,Premium Shopper
CC0027800,53,20235,Tier3,743,52,59000,40841,13347,7490,15331,2904,2042,14,2917,0.692,Full,1,727,0.079,0,1,0,Everyday User
CC0027801,62,118127,Tier1,638,29,248000,170711,40969,23680,52454,9682,43927,14,12194,0.688,Full,1,721,0.072,0,0,2,Premium Shopper
CC0027802,22,38519,Tier2,739,42,111000,83373,14096,13419,12523,4108,25012,18,4632,0.751,Full,0,668,0.056,0,1,0,Everyday User
CC0027803,22,16190,Tier1,787,12,47000,9693,2092,889,3400,1045,2266,18,538,0.206,Minimum,0,659,0.043,0,1,1,Everyday User
CC0027804,58,28077,Tier3,713,31,76000,25481,6624,5837,9566,2101,1353,18,1416,0.335,Full,1,681,0.036,0,0,1,Everyday User
CC0027805,61,83774,Tier1,699,38,196000,68183,19999,13358,21649,6858,6319,20,3409,0.348,Minimum,1,709,0.043,0,0,0,Everyday User
CC0027806,39,20209,Tier1,677,35,35000,12240,1350,2653,3897,493,3672,10,1224,0.35,Full,0,649,0.023,1,1,1,Everyday User
CC0027807,57,29236,Tier3,678,61,79000,25343,3841,5005,2676,3615,7603,21,1207,0.321,Full,1,739,0.18,0,1,4,Everyday User
CC0027808,52,74035,Tier2,804,55,119000,66506,7763,7078,19147,8014,19952,19,3500,0.559,,1,711,0.026,1,1,0,Everyday User
CC0027809,22,44595,Tier1,672,15,83000,58716,20419,14430,12737,5847,5283,22,2669,0.707,Full,0,673,0.088,1,1,0,Everyday User
CC0027810,57,17471,Tier2,707,16,56000,38321,7908,2319,7155,4713,11496,10,3832,0.684,Minimum,0,695,0.091,0,1,0,Everyday User
CC0027811,30,41523,Tier2,644,19,66000,55314,8591,8314,18129,4070,16210,12,4610,0.838,Partial,1,706,0.097,0,1,0,Everyday User
CC0027812,43,33135,Tier2,706,58,69000,47712,13698,8842,8259,4815,12098,17,2807,0.691,Full,0,739,0.036,0,1,0,Everyday User
CC0027813,49,37476,Tier1,779,80,92000,60627,14949,5110,15652,7628,17288,12,5052,0.659,Partial,0,679,0.027,0,0,0,Everyday User
CC0027814,47,64083,Tier2,631,29,178000,73175,13857,13889,25792,6989,12649,15,4878,0.411,Minimum,0,674,0.241,1,1,4,Everyday User
CC0027815,31,41955,Tier3,643,30,141000,113418,34566,18122,37945,10502,12283,18,6301,0.804,Partial,0,698,0.037,0,1,3,Premium Shopper
CC0027816,24,34349,Tier2,815,56,111000,49425,5604,10871,6603,3200,14828,19,2601,0.445,Full,0,724,0.059,0,0,1,Everyday User
CC0027817,23,33351,Tier2,672,53,84000,31251,7476,6780,11319,2797,2878,15,2083,0.372,Full,0,683,0.054,0,1,1,Everyday User
CC0027818,58,69292,Tier2,769,25,181000,110054,31169,16802,35418,9878,16786,17,6474,0.608,Partial,0,685,0.097,0,1,3,Premium Shopper
CC0027819,52,23571,Tier1,676,72,70000,59354,7350,12922,22633,5582,10866,14,4240,0.848,Minimum,0,746,0.048,0,1,0,Everyday User
CC0027820,54,9890,Tier1,656,14,25000,15430,2890,3627,2145,1806,4629,15,1029,0.617,Full,0,741,0.001,0,1,1,Everyday User
CC0027821,53,31724,Tier1,867,18,95000,15479,1621,1515,3375,1568,4644,18,860,0.163,Full,1,696,0.097,0,1,1,Everyday User
CC0027822,64,45568,Tier2,696,8,143000,77974,16439,15819,16861,11545,17310,20,3899,0.545,Minimum,0,709,0.214,0,1,4,Everyday User
CC0027823,33,28288,Tier2,756,32,62000,23238,5435,4915,7192,2549,3147,14,1660,0.375,Partial,0,698,0.06,0,1,1,Everyday User
CC0027824,24,26497,Tier3,701,55,49000,19679,5674,2322,2483,2105,5904,20,984,0.402,Full,0,695,0.027,0,0,1,Everyday User
CC0027825,47,29186,Tier2,697,15,62000,28370,4079,2105,4849,2493,8511,13,2182,0.458,Full,0,700,0.07,1,0,1,Everyday User
CC0027826,35,35784,Tier1,798,18,81000,71314,22424,12581,26052,3437,6819,13,5486,0.88,Partial,0,689,0.001,0,0,3,Premium Shopper
CC0027827,33,16664,Tier1,683,12,56000,15111,4867,1876,2069,1329,4533,15,1007,0.27,Full,0,667,0.005,0,1,1,Everyday User
CC0027828,47,54005,Tier3,642,14,88000,15798,1615,1013,3311,1093,4739,14,1128,0.18,Partial,0,667,0.027,0,1,1,Everyday User
CC0027829,37,7351,Tier1,690,58,23000,11257,1993,1936,3369,1114,2845,22,512,0.489,Full,0,693,0.089,0,1,1,Everyday User
CC0027830,29,50212,Tier2,714,83,129000,80949,16835,6056,17673,9781,24285,15,5397,0.628,Minimum,0,734,0.148,0,1,4,Everyday User
CC0027831,49,43826,Tier1,676,19,75000,24432,6165,3886,3326,2601,7330,15,1629,0.326,Minimum,0,717,0.19,0,0,4,Everyday User
CC0027832,28,48933,Tier1,664,38,94000,69217,11248,14642,7161,3113,20765,15,4614,0.736,Minimum,0,680,0.101,0,0,0,Everyday User
CC0027833,36,11418,Tier1,621,64,23000,6425,1220,1140,1776,936,1353,11,584,0.279,,1,659,0.15,0,1,1,Everyday User
CC0027834,62,43291,Tier3,672,47,102000,53277,10756,12789,19101,4306,6325,15,3552,0.522,,0,697,0.124,0,1,4,Everyday User
CC0027835,57,26226,Tier1,608,68,91000,42981,9074,8066,9474,2216,12894,20,2149,0.472,Full,1,758,0.057,0,1,0,Everyday User
CC0027836,29,94970,Tier1,642,28,161000,92476,20034,9862,19507,5443,27743,16,5780,0.574,Full,0,703,0.004,0,1,0,Everyday User
CC0027837,31,45118,Tier2,764,21,69000,53983,11697,5689,11990,5116,16195,18,2999,0.782,Full,1,661,0.007,0,1,0,Everyday User
CC0027838,36,17925,Tier2,784,36,42000,28303,9283,5086,10546,2897,1415,10,2830,0.674,Partial,0,682,0.014,0,0,0,Everyday User
CC0027839,39,13170,Tier3,712,80,20000,13483,1615,2581,2437,1767,4045,18,749,0.674,Full,0,747,0.033,0,1,0,Everyday User
CC0027840,58,25113,Tier1,604,2,42000,24997,5502,2930,5713,2608,7499,20,1250,0.595,Minimum,1,720,0.225,0,1,4,Everyday User
CC0027841,62,59097,Tier2,676,17,134000,115098,38147,18597,23370,8646,26338,20,5755,0.859,Full,1,744,0.042,0,1,3,Premium Shopper
CC0027842,64,72510,Tier2,790,65,197000,113529,23927,20827,13789,16016,34059,18,6307,0.576,Minimum,1,689,0.065,0,1,3,Premium Shopper
CC0027843,56,40491,Tier2,741,27,96000,78585,11124,4222,14206,9598,23576,15,5239,0.819,Full,0,723,0.259,0,1,4,Everyday User
CC0027844,23,38102,Tier1,627,42,83000,53946,13077,9418,5566,3137,16184,14,3853,0.65,Partial,1,690,0.029,0,1,0,Everyday User
CC0027845,43,29756,Tier1,766,7,86000,29458,6817,2834,10960,3080,5768,10,2946,0.343,Full,0,693,0.092,0,0,1,Everyday User
CC0027846,36,35853,Tier1,683,81,91000,57245,7416,3645,18462,5665,17174,16,3578,0.629,Full,0,701,0.03,0,1,0,Everyday User
CC0027847,58,75315,Tier1,666,66,136000,108025,32267,24615,37553,16045,5401,13,8310,0.794,Full,0,702,0.158,0,1,3,Premium Shopper
CC0027848,60,29496,Tier1,732,65,69000,43954,5587,10862,8240,4730,13186,18,2442,0.637,Partial,0,721,0.005,0,0,0,Everyday User
CC0027849,57,53921,Tier3,703,44,183000,80229,26889,8764,9889,8265,24069,19,4223,0.438,Full,0,727,0.003,0,1,0,Everyday User
CC0027850,26,26448,Tier2,832,18,69000,60524,12267,4670,10532,6928,18157,13,4656,0.877,Minimum,1,679,0.198,0,0,4,Everyday User
CC0027851,36,66700,Tier2,759,31,142000,82757,14955,18054,16675,8393,24679,10,8276,0.583,Minimum,0,689,0.032,1,1,3,Premium Shopper
CC0027852,48,51392,Tier2,704,79,102000,63769,11713,3718,23418,6839,18081,16,3986,0.625,Minimum,0,720,0.136,0,1,4,Everyday User
CC0027853,37,65073,Tier1,754,79,136000,111774,25615,12139,12784,16648,33532,9,12419,0.822,Partial,0,690,0.03,0,1,3,Premium Shopper
CC0027854,57,112338,Tier2,646,54,347000,297973,52783,74137,95463,11596,63994,10,29797,0.859,Partial,0,704,0.009,0,1,2,Premium Shopper
CC0027855,59,7714,Tier1,818,42,21000,5167,684,733,1812,246,1550,13,397,0.246,Full,1,696,0.062,0,1,1,Everyday User
CC0027856,39,57083,Tier3,737,75,107000,50936,11845,3220,7003,6553,15281,22,2315,0.476,Partial,0,709,0.134,0,0,4,Everyday User
CC0027857,56,48121,Tier2,869,81,89000,41676,14333,5795,11376,5330,4842,13,3206,0.468,Full,0,705,0.007,0,1,0,Everyday User
CC0027858,46,47501,Tier1,658,66,86000,17487,5292,3818,2906,2075,3395,11,1590,0.203,Full,0,704,0.064,0,0,1,Everyday User
CC0027859,43,41955,Tier2,566,10,129000,31626,4125,6843,3884,1311,9488,20,1581,0.245,Partial,1,721,0.221,0,1,4,Everyday User
CC0027860,52,41937,Tier1,693,8,129000,72785,9086,15480,7908,8572,21836,15,4852,0.564,Full,0,693,0.02,0,1,0,Everyday User
CC0027861,58,44437,Tier3,559,71,91000,57804,15723,9312,20940,2994,8834,12,4817,0.635,Full,1,705,0.027,0,0,0,Everyday User
CC0027862,55,62542,Tier3,871,5,136000,62786,11336,9067,15460,4499,18836,14,4485,0.462,Partial,0,671,0.103,0,1,0,Everyday User
CC0027863,44,59622,Tier3,705,73,184000,164034,43412,39301,36973,24519,19829,13,12618,0.891,Partial,0,661,0.018,2,0,2,Premium Shopper
CC0027864,37,35776,Tier2,618,10,116000,44064,7534,10750,6913,1665,13219,17,2592,0.38,,0,692,0.0,0,1,1,Everyday User
CC0027865,27,32452,Tier2,668,25,64000,47358,10057,7722,16438,3920,9221,15,3157,0.74,Full,0,685,0.086,1,0,0,Everyday User
CC0027866,36,36757,Tier1,595,8,74000,33094,5051,4838,6875,2797,9928,17,1947,0.447,,0,756,0.03,0,1,1,Everyday User
CC0027867,39,28347,Tier1,644,55,63000,39969,10985,4102,6314,2347,11991,14,2855,0.634,Full,0,673,0.022,0,1,0,Everyday User
CC0027868,59,105677,Tier3,825,30,328000,276323,46297,14685,100555,25470,82897,9,30703,0.842,Partial,1,732,0.021,1,1,2,Premium Shopper
CC0027869,34,16942,Tier2,744,51,28000,14829,2307,1947,2185,1615,4449,15,989,0.53,Full,0,741,0.003,0,0,1,Everyday User
CC0027870,45,56947,Tier3,750,30,181000,138315,47688,12906,26984,18723,32015,20,6916,0.764,Partial,1,740,0.046,0,0,3,Premium Shopper
CC0027871,34,56744,Tier3,732,10,176000,119505,20248,18675,39739,15933,24910,17,7030,0.679,Minimum,1,688,0.007,1,0,3,Premium Shopper
CC0027872,22,26417,Tier1,711,44,60000,29629,7608,2567,10153,3927,5374,21,1411,0.494,,0,671,0.022,0,1,1,Everyday User
CC0027873,57,43375,Tier1,608,11,88000,71904,17878,3793,24237,7946,18050,18,3995,0.817,Minimum,0,725,0.006,1,0,0,Everyday User
CC0027874,39,77480,Tier2,730,46,160000,57594,6928,3589,16119,4083,17278,19,3031,0.36,Full,1,747,0.036,0,0,1,Everyday User
CC0027875,54,29792,Tier2,873,45,87000,17105,1797,989,3267,803,5132,16,1069,0.197,Full,1,680,0.013,0,1,1,Everyday User
CC0027876,59,79791,Tier1,776,39,211000,139883,30793,34081,44545,10734,19729,11,12717,0.663,Minimum,0,687,0.006,0,1,3,Premium Shopper
CC0027877,64,71036,Tier2,736,51,177000,127895,43201,7845,41831,7577,27441,17,7523,0.723,Full,0,660,0.034,1,1,3,Premium Shopper
CC0027878,27,23720,Tier1,693,66,71000,36828,9957,8251,12883,5169,1841,24,1534,0.519,Partial,1,654,0.098,0,0,0,Everyday User
CC0027879,38,18679,Tier2,657,63,40000,22119,3782,2485,8629,2828,4395,15,1475,0.553,Full,1,654,0.181,0,1,4,Everyday User
CC0027880,25,40105,Tier1,900,23,118000,53543,8035,5056,6520,4937,16063,10,5354,0.454,Full,0,663,0.034,0,0,0,Everyday User
CC0027881,35,17254,Tier2,764,5,46000,35737,3832,2851,6205,1867,10721,9,3971,0.777,,0,702,0.085,0,0,0,Everyday User
CC0027882,51,6356,Tier1,712,65,11000,4141,1397,567,1601,177,398,23,180,0.376,Minimum,0,697,0.023,0,1,1,Everyday User
CC0027883,41,27075,Tier2,694,32,90000,45864,7445,7158,5332,5045,13759,20,2293,0.51,,0,669,0.049,0,1,0,Everyday User
CC0027884,29,133860,Tier3,648,47,420000,245618,46082,21934,66363,32733,73685,17,14448,0.585,Minimum,1,722,0.044,0,1,2,Premium Shopper
CC0027885,23,27770,Tier1,819,49,51000,27049,6968,5248,8485,3961,2387,30,902,0.53,Partial,1,696,0.087,1,1,1,Everyday User
CC0027886,58,45602,Tier2,727,9,77000,64841,20946,8703,15818,6356,13019,16,4053,0.842,Full,0,682,0.079,0,1,0,Everyday User
CC0027887,25,55270,Tier2,751,55,114000,85987,10925,21485,27876,9817,15884,20,4299,0.754,Full,1,752,0.197,0,1,4,Everyday User
CC0027888,31,35429,Tier3,625,12,56000,43240,4457,9588,5280,3467,12972,14,3089,0.772,Partial,0,727,0.055,0,1,0,Everyday User
CC0027889,41,29727,Tier1,747,63,98000,39063,6036,3126,13643,4467,11719,16,2441,0.399,Partial,1,721,0.036,1,0,1,Everyday User
CC0027890,56,75904,Tier1,708,7,230000,121594,36776,11349,37525,7798,28146,11,11054,0.529,Minimum,0,669,0.083,0,1,3,Premium Shopper
CC0027891,31,37196,Tier3,736,29,124000,51280,11772,8963,16323,5199,9023,7,7326,0.414,Full,0,710,0.002,0,0,0,Everyday User
CC0027892,49,34378,Tier2,688,43,69000,59513,10209,11433,6424,3161,17854,14,4251,0.863,Minimum,0,701,0.0,2,0,0,Everyday User
CC0027893,36,58600,Tier1,702,8,93000,70073,10703,13572,23058,10093,12646,13,5390,0.753,Full,1,713,0.071,0,1,0,Everyday User
CC0027894,57,19580,Tier3,745,68,34000,21642,3176,4768,7160,1216,5323,18,1202,0.637,Partial,0,708,0.023,1,1,0,Everyday User
CC0027895,22,17020,Tier1,644,64,29000,5077,1138,587,1754,518,1080,23,221,0.175,Minimum,0,706,0.112,0,1,1,Everyday User
CC0027896,43,13699,Tier2,640,55,21000,7154,1271,669,1338,713,2146,11,650,0.341,Full,0,674,0.021,0,1,1,Everyday User
CC0027897,48,51063,Tier3,586,29,92000,29349,5330,3295,3962,3899,8805,19,1545,0.319,Full,0,697,0.009,0,1,1,Everyday User
CC0027898,50,32919,Tier2,719,48,66000,11577,3611,896,1301,1379,3473,14,827,0.175,Minimum,0,640,0.017,1,0,1,Everyday User
CC0027899,36,59624,Tier1,739,39,159000,54428,10805,8015,11422,2377,16328,15,3629,0.342,Minimum,0,653,0.077,0,0,1,Everyday User
CC0027900,31,37442,Tier1,641,49,130000,111537,21140,15032,32245,9396,33461,14,7967,0.858,Full,0,661,0.044,0,1,3,Premium Shopper
CC0027901,41,15953,Tier3,620,12,52000,16950,3083,2832,1723,2095,5085,18,942,0.326,Full,0,701,0.033,0,1,1,Everyday User
CC0027902,43,29338,Tier2,704,76,60000,49160,8865,9422,9301,2856,14748,17,2892,0.819,Partial,0,720,0.041,1,1,0,Everyday User
CC0027903,30,62198,Tier2,755,82,209000,96746,30824,22434,15873,5592,22024,16,6047,0.463,Partial,0,708,0.135,0,0,3,Premium Shopper
CC0027904,53,31030,Tier2,592,83,104000,41448,13673,4772,9180,5265,8557,21,1974,0.399,Minimum,0,699,0.208,0,1,4,Everyday User
CC0027905,38,74020,Tier2,677,68,202000,130817,39388,13137,51020,15479,11793,16,8176,0.648,Partial,1,726,0.025,0,0,3,Premium Shopper
CC0027906,63,27663,Tier1,788,55,81000,66964,14893,13694,10620,3101,20089,17,3939,0.827,Full,0,700,0.051,0,1,0,Everyday User
CC0027907,40,55916,Tier1,655,50,100000,65421,18820,7194,15184,5184,19040,16,4089,0.654,Partial,0,742,0.027,0,0,0,Everyday User
CC0027908,61,12462,Tier3,669,20,35000,27309,6841,4506,6812,948,8193,14,1951,0.78,,1,672,0.126,0,1,4,Everyday User
CC0027909,48,31702,Tier1,759,80,104000,25299,4662,5516,2611,3618,7590,17,1488,0.243,Full,0,702,0.044,0,1,1,Everyday User
CC0027910,58,28789,Tier3,697,6,67000,49907,14542,7361,17163,7095,3745,11,4537,0.745,Full,1,754,0.032,0,1,0,Everyday User
CC0027911,55,15698,Tier3,739,51,37000,10173,2985,1946,1757,1406,2079,9,1130,0.275,Full,1,693,0.006,0,1,1,Everyday User
CC0027912,31,70767,Tier2,768,37,108000,85802,10901,16840,21483,9608,25741,13,6600,0.794,Partial,0,704,0.08,0,0,3,Premium Shopper
CC0027913,51,24735,Tier2,814,32,77000,65551,7020,14003,25997,8450,10081,15,4370,0.851,Full,0,708,0.091,0,1,0,Everyday User
CC0027914,42,23249,Tier1,788,71,63000,19027,4550,2200,6647,1413,4217,14,1359,0.302,Partial,0,685,0.137,1,1,1,Everyday User
CC0027915,42,79283,Tier2,840,60,249000,64476,11753,6289,10175,8524,19343,10,6448,0.259,Partial,0,689,0.073,0,0,1,Everyday User
CC0027916,55,40009,Tier3,847,41,85000,46481,13664,6994,14835,6060,4929,11,4226,0.547,Full,0,696,0.027,1,1,0,Everyday User
CC0027917,30,57982,Tier2,753,30,109000,52381,10623,12139,11333,6711,11575,10,5238,0.481,Partial,0,694,0.163,0,0,4,Everyday User
CC0027918,55,13074,Tier1,720,19,40000,29654,6891,1494,11855,3101,6313,11,2696,0.741,Minimum,0,695,0.035,2,0,0,Everyday User
CC0027919,33,22491,Tier2,693,77,54000,26591,3096,1444,3037,1591,7977,18,1477,0.492,Full,0,710,0.002,1,1,1,Everyday User
CC0027920,42,126986,Tier2,661,22,302000,136451,47002,26157,48677,18760,6823,18,7581,0.452,Partial,0,728,0.025,0,0,3,Premium Shopper
CC0027921,41,60623,Tier2,588,60,205000,164131,23141,21037,20899,6900,49239,13,12625,0.801,Partial,0,667,0.136,0,1,3,Premium Shopper
CC0027922,27,19072,Tier3,674,29,54000,23440,3351,4559,5120,2317,7032,18,1302,0.434,Partial,0,710,0.054,0,1,1,Everyday User
CC0027923,57,41565,Tier2,791,42,108000,81065,12843,17579,10656,2927,24320,22,3685,0.751,Partial,1,736,0.005,0,0,0,Everyday User
CC0027924,33,19982,Tier1,654,54,57000,42606,9588,4803,15459,4627,8128,13,3277,0.747,Partial,0,744,0.011,0,0,0,Everyday User
CC0027925,62,83809,Tier1,808,50,185000,99199,14988,18208,23616,8901,29760,24,4133,0.536,Partial,0,691,0.075,0,1,3,Premium Shopper
CC0027926,52,9304,Tier1,707,18,23000,10382,2482,1674,4131,362,1734,18,577,0.451,Full,0,689,0.053,1,1,1,Everyday User
CC0027927,23,42838,Tier1,787,8,82000,31600,6996,6149,8226,2340,7888,9,3511,0.385,Partial,0,709,0.35,0,1,4,Everyday User
CC0027928,37,42454,Tier2,784,7,129000,73968,17972,4250,23197,9060,19488,11,6724,0.573,Full,0,711,0.001,0,1,0,Everyday User
CC0027929,22,18628,Tier1,664,57,36000,24748,5202,4809,7744,2622,4371,16,1547,0.687,Partial,0,694,0.206,0,1,4,Everyday User
CC0027930,25,30826,Tier1,833,37,84000,36883,11728,5400,5213,3304,11065,13,2837,0.439,Minimum,0,706,0.001,0,0,1,Everyday User
CC0027931,22,45494,Tier1,842,34,131000,113637,21412,23930,39158,3837,25300,12,9470,0.867,Minimum,0,694,0.054,1,1,3,Premium Shopper
CC0027932,56,12496,Tier2,750,74,33000,20578,5065,1121,4219,2127,6173,15,1372,0.624,Partial,0,679,0.02,0,1,0,Everyday User
CC0027933,34,16853,Tier3,553,40,37000,8846,1273,1979,2502,911,2181,13,680,0.239,Minimum,1,685,0.007,0,1,1,Everyday User
CC0027934,63,33088,Tier3,650,35,110000,88132,11488,9383,12281,10855,26440,20,4407,0.801,Full,0,695,0.027,0,0,0,Everyday User
CC0027935,52,22030,Tier1,602,5,75000,48415,5301,5196,18041,4700,14524,12,4035,0.646,Full,1,719,0.055,1,1,0,Everyday User
CC0027936,41,27505,Tier3,699,71,87000,38859,4069,4402,15056,3366,11658,22,1766,0.447,Full,0,715,0.062,0,0,1,Everyday User
CC0027937,28,35881,Tier2,665,7,110000,87341,16806,20184,12219,12588,25544,16,5459,0.794,Minimum,1,729,0.021,0,0,3,Premium Shopper
CC0027938,61,21030,Tier2,741,12,52000,29858,6748,6869,4713,1529,8957,15,1991,0.574,Full,1,665,0.028,1,1,0,Everyday User
CC0027939,54,35741,Tier2,623,40,70000,22898,5296,1708,6321,1473,6869,11,2082,0.327,Partial,0,745,0.014,0,1,1,Everyday User
CC0027940,49,43425,Tier3,544,63,67000,20654,2304,3784,7496,1442,5627,25,826,0.308,Full,0,707,0.041,0,1,1,Everyday User
CC0027941,41,57949,Tier2,778,42,184000,137870,26173,13999,31459,6467,41361,20,6894,0.749,Partial,0,695,0.14,0,1,3,Premium Shopper
CC0027942,53,17197,Tier1,783,48,51000,30259,10071,3151,11918,1427,3692,13,2328,0.593,Full,0,694,0.01,1,0,0,Everyday User
CC0027943,30,24908,Tier3,548,6,53000,44005,10504,7776,14461,5908,5356,20,2200,0.83,Full,1,729,0.015,0,0,0,Everyday User
CC0027944,55,51695,Tier2,672,8,117000,30020,5694,1591,5252,2897,9006,18,1668,0.257,Full,0,702,0.179,0,1,4,Everyday User
CC0027945,35,14924,Tier1,681,9,29000,7877,905,1261,2755,769,2187,13,606,0.272,Full,0,736,0.101,0,0,1,Everyday User
